Total Accesses:,7086622
Frames,Missees,Miss Rate
0,7086622,1.000000
1,5876186,0.829194
2,4245232,0.599049
3,3922343,0.553486
4,3759969,0.530573
5,3628101,0.511965
6,3531624,0.498351
7,3415427,0.481954
8,3226190,0.455251
9,2988044,0.421646
10,2762231,0.389781
11,2584054,0.364638
12,2469983,0.348542
13,2374624,0.335085
14,2273945,0.320879
15,2170811,0.306325
16,2075780,0.292915
17,1989109,0.280685
18,1907137,0.269118
19,1825220,0.257559
20,1744901,0.246225
21,1668149,0.235394
22,1598287,0.225536
23,1536368,0.216798
24,1484170,0.209433
25,1439871,0.203182
26,1402374,0.197890
27,1370033,0.193327
28,1342502,0.189442
29,1318506,0.186056
30,1296784,0.182990
31,1277577,0.180280
32,1260057,0.177808
33,1243817,0.175516
34,1228572,0.173365
35,1214192,0.171336
36,1200441,0.169395
37,1187226,0.167531
38,1174405,0.165721
39,1162236,0.164004
40,1150292,0.162319
41,1138787,0.160695
42,1127554,0.159110
43,1116637,0.157570
44,1105976,0.156065
45,1095477,0.154584
46,1085358,0.153156
47,1075385,0.151749
48,1065676,0.150379
49,1056177,0.149038
50,1046864,0.147724
51,1037715,0.146433
52,1028836,0.145180
53,1019972,0.143929
54,1011211,0.142693
55,1002647,0.141484
56,994266,0.140302
57,986083,0.139147
58,978031,0.138011
59,970065,0.136887
60,962267,0.135786
61,954462,0.134685
62,946676,0.133586
63,939274,0.132542
64,931981,0.131513
65,924565,0.130466
66,917159,0.129421
67,909876,0.128393
68,902804,0.127396
69,895970,0.126431
70,889209,0.125477
71,882586,0.124543
72,876096,0.123627
73,869592,0.122709
74,863231,0.121811
75,857031,0.120936
76,851084,0.120097
77,845061,0.119247
78,839197,0.118420
79,833576,0.117627
80,828081,0.116851
81,822509,0.116065
82,816989,0.115286
83,811634,0.114530
84,806394,0.113791
85,801242,0.113064
86,796215,0.112355
87,791271,0.111657
88,786426,0.110973
89,781628,0.110296
90,776882,0.109627
91,772196,0.108965
92,767562,0.108311
93,762929,0.107658
94,758463,0.107027
95,754051,0.106405
96,749646,0.105783
97,745281,0.105167
98,740919,0.104552
99,736683,0.103954
100,732565,0.103373
101,728419,0.102788
102,724266,0.102202
103,720188,0.101626
104,716059,0.101044
105,712213,0.100501
106,708224,0.099938
107,704341,0.099390
108,700622,0.098865
109,696889,0.098339
110,693220,0.097821
111,689694,0.097323
112,686094,0.096815
113,682461,0.096303
114,678965,0.095809
115,675473,0.095317
116,672121,0.094844
117,668802,0.094375
118,665514,0.093911
119,662163,0.093438
120,658956,0.092986
121,655691,0.092525
122,652491,0.092074
123,649315,0.091625
124,646145,0.091178
125,643062,0.090743
126,639960,0.090305
127,636873,0.089870
128,633921,0.089453
129,630942,0.089033
130,627946,0.088610
131,625044,0.088201
132,622131,0.087789
133,619204,0.087376
134,616351,0.086974
135,613496,0.086571
136,610808,0.086192
137,608047,0.085802
138,605342,0.085420
139,602626,0.085037
140,599879,0.084649
141,597241,0.084277
142,594642,0.083911
143,592101,0.083552
144,589512,0.083187
145,587022,0.082835
146,584539,0.082485
147,582044,0.082133
148,579513,0.081776
149,577078,0.081432
150,574645,0.081089
151,572213,0.080746
152,569869,0.080415
153,567549,0.080087
154,565178,0.079753
155,562894,0.079431
156,560705,0.079122
157,558485,0.078808
158,556232,0.078490
159,554051,0.078183
160,551772,0.077861
161,549667,0.077564
162,547530,0.077262
163,545377,0.076959
164,543287,0.076664
165,541224,0.076373
166,539157,0.076081
167,537123,0.075794
168,535050,0.075501
169,532919,0.075201
170,530899,0.074916
171,528922,0.074637
172,526889,0.074350
173,524825,0.074059
174,522887,0.073785
175,520950,0.073512
176,518953,0.073230
177,517026,0.072958
178,515164,0.072695
179,513288,0.072431
180,511365,0.072159
181,509486,0.071894
182,507605,0.071629
183,505730,0.071364
184,503821,0.071095
185,502035,0.070843
186,500262,0.070592
187,498542,0.070350
188,496760,0.070098
189,494935,0.069841
190,493164,0.069591
191,491393,0.069341
192,489721,0.069105
193,487955,0.068856
194,486284,0.068620
195,484600,0.068382
196,482963,0.068151
197,481322,0.067920
198,479762,0.067700
199,478184,0.067477
200,476529,0.067243
201,474861,0.067008
202,473283,0.066785
203,471689,0.066560
204,470035,0.066327
205,468432,0.066101
206,466880,0.065882
207,465355,0.065667
208,463794,0.065446
209,462218,0.065224
210,460745,0.065016
211,459322,0.064815
212,457831,0.064605
213,456399,0.064403
214,454888,0.064190
215,453430,0.063984
216,451981,0.063779
217,450595,0.063584
218,449091,0.063372
219,447636,0.063166
220,446150,0.062957
221,444703,0.062752
222,443289,0.062553
223,441821,0.062346
224,440381,0.062143
225,438991,0.061946
226,437619,0.061753
227,436232,0.061557
228,434857,0.061363
229,433475,0.061168
230,432052,0.060967
231,430659,0.060771
232,429305,0.060580
233,427942,0.060387
234,426603,0.060198
235,425173,0.059997
236,423876,0.059814
237,422509,0.059621
238,421188,0.059434
239,419876,0.059249
240,418523,0.059058
241,417243,0.058878
242,415944,0.058694
243,414678,0.058516
244,413409,0.058337
245,412088,0.058150
246,410883,0.057980
247,409623,0.057802
248,408412,0.057631
249,407108,0.057447
250,405932,0.057281
251,404661,0.057102
252,403365,0.056919
253,402102,0.056741
254,400925,0.056575
255,399754,0.056410
256,398472,0.056229
257,397246,0.056056
258,396047,0.055887
259,394854,0.055718
260,393673,0.055552
261,392425,0.055375
262,391266,0.055212
263,390128,0.055051
264,388967,0.054888
265,387837,0.054728
266,386707,0.054569
267,385546,0.054405
268,384501,0.054257
269,383417,0.054104
270,382376,0.053957
271,381271,0.053802
272,380136,0.053641
273,379015,0.053483
274,377891,0.053325
275,376760,0.053165
276,375693,0.053014
277,374609,0.052861
278,373545,0.052711
279,372460,0.052558
280,371416,0.052411
281,370343,0.052259
282,369330,0.052117
283,368337,0.051976
284,367260,0.051824
285,366291,0.051688
286,365276,0.051544
287,364239,0.051398
288,363296,0.051265
289,362289,0.051123
290,361289,0.050982
291,360254,0.050836
292,359233,0.050692
293,358194,0.050545
294,357273,0.050415
295,356301,0.050278
296,355280,0.050134
297,354261,0.049990
298,353236,0.049845
299,352247,0.049706
300,351214,0.049560
301,350255,0.049425
302,349252,0.049283
303,348296,0.049148
304,347312,0.049010
305,346315,0.048869
306,345366,0.048735
307,344431,0.048603
308,343524,0.048475
309,342519,0.048333
310,341526,0.048193
311,340549,0.048055
312,339611,0.047923
313,338714,0.047796
314,337759,0.047661
315,336785,0.047524
316,335868,0.047395
317,334921,0.047261
318,334025,0.047135
319,333085,0.047002
320,332161,0.046872
321,331283,0.046748
322,330381,0.046620
323,329455,0.046490
324,328527,0.046359
325,327634,0.046233
326,326771,0.046111
327,325920,0.045991
328,325092,0.045874
329,324225,0.045752
330,323383,0.045633
331,322559,0.045517
332,321712,0.045397
333,320846,0.045275
334,320013,0.045157
335,319080,0.045026
336,318197,0.044901
337,317330,0.044779
338,316462,0.044656
339,315638,0.044540
340,314775,0.044418
341,313942,0.044301
